"id_fiche";"titreCollections - {{listefiche18}}";"listefiche18 *";"liste22bf_nb_obj_sn";"liste1bf_proportion_collections_scn";"liste180bf_collection_interessante_scientifique1";"textebf_collection_interessante_scientifique_nom1";"liste180bf_collection_interessante_scientifique2";"textebf_collection_interessante_scientifique_nom2";"liste180bf_collection_interessante_pedagogique1";"textebf_collection_interessante_pedagogique_nom1";"liste180bf_collection_interessante_pedagogique2";"textebf_collection_interessante_pedagogique_nom2";"checkbox43col_sc_nat";"textebf_colscnat_botamyco43_nbtotal1";"textebf_colscnat_botamyco43_sonnerat1";"liste26bf_botamyco_GBIF";"checkbox44botanique-mycologie";"textebf_colscnat_botanmyco44_nbtotal1";"checkbox45botanique";"textebf_colscnat_botanique45_nbinventorie1";"textebf_colscnat_botanique45_nbtotal1";"checkbox47botanique";"textebf_colscnat_botanique47_nbinventorie1";"textebf_colscnat_botanique47_nbtotal1";"checkbox48botanique";"textebf_colscnat_botanique48_nbinventorie1";"textebf_colscnat_botanique48_nbtotal1";"checkbox49botanique";"textebf_colscnat_botanique49_nbinventorie1";"textebf_colscnat_botanique49_nbtotal1";"checkbox50botanique";"textebf_colscnat_botanique50_nbinventorie1";"textebf_colscnat_botanique50_nbtotal1";"checkbox53botanique-mycologie";"textebf_colscnat_botamyco53_nbtotal1";"checkbox101mycologie";"textebf_colscnat_mycologie101_nbinventorie1";"textebf_colscnat_mycologie101_nbtotal1";"checkbox48mycologie";"textebf_colscnat_mycologie48_nbinventorie1";"textebf_colscnat_mycologie48_nbtotal1";"checkbox49mycologie";"textebf_colscnat_mycologie49_nbinventorie1";"textebf_colscnat_mycologie49_nbtotal1";"checkbox50mycologie";"textebf_colscnat_mycologie50_nbinventorie1";"textebf_colscnat_mycologie50_nbtotal1";"checkbox54col_sc_nat";"textebf_colscnat_geologie54_nbtotal1";"liste26bf_geologie_GBIF";"checkbox55geologie";"textebf_colscnat_geologie55_nbinventorie1";"textebf_colscnat_geologie55_nbtotal1";"checkbox56geologie";"textebf_colscnat_geologie56_nbinventorie1";"textebf_colscnat_geologie56_nbtotal1";"checkbox57col_sc_nat";"textebf_colscnat_paleo57_nbtotal1";"textebf_colscnat_paleo57_transtyfipal1";"liste26bf_paleo_GBIF";"checkbox58paleontologie";"textebf_colscnat_paleo58_nbinventorie1";"textebf_colscnat_paleo58_nbtotal1";"checkbox59paleontologie";"textebf_colscnat_paleo59_nbinventorie1";"textebf_colscnat_paleo59_nbtotal1";"checkbox44paleontologie";"textebf_colscnat_paleo44_nbinventorie1";"textebf_colscnat_paleo44_nbtotal1";"checkbox102paleontologie";"textebf_colscnat_paleo102_nbinventorie1";"textebf_colscnat_paleo102_nbtotal1";"checkbox60col_sc_nat";"textebf_colscnat_zoologie60_nbtotal1";"liste26bf_zoologie_GBIF";"checkbox58zoologie";"textebf_colscnat_zoologie_vertebres58_nbtotal1";"checkbox61vertebres";"textebf_colscnat_mammalogie61_nbtotal1";"checkbox62mammalogie";"textebf_colscnat_mammalogie62_nbinventorie1";"textebf_colscnat_mammalogie62_nbtotal1";"checkbox63mammalogie";"textebf_colscnat_mammalogie63_nbinventorie1";"textebf_colscnat_mammalogie63_nbtotal1";"checkbox64mammalogie";"textebf_colscnat_mammalogie64_nbinventorie1";"textebf_colscnat_mammalogie64_nbtotal1";"checkbox50mammalogie";"textebf_colscnat_mammalogie50_nbinventorie1";"textebf_colscnat_mammalogie50_nbtotal1";"checkbox68vertebres";"textebf_colscnat_zoologie_vertebres68_nbtotal1";"checkbox62ornithologie";"textebf_colscnat_ornitho62_nbinventorie1";"textebf_colscnat_ornitho62_nbtotal1";"checkbox63ornithologie";"textebf_colscnat_ornitho63_nbinventorie1";"textebf_colscnat_ornitho63_nbtotal1";"checkbox64ornithologie";"textebf_colscnat_ornitho64_nbinventorie1";"textebf_colscnat_ornitho64_nbtotal1";"checkbox104ornithologie";"textebf_colscnat_ornitho104_nbinventorie1";"textebf_colscnat_ornitho104_nbtotal1";"checkbox105ornithologie";"textebf_colscnat_ornitho105_nbinventorie1";"textebf_colscnat_ornitho105_nbtotal1";"checkbox50ornithologie";"textebf_colscnat_ornitho50_nbinventorie1";"textebf_colscnat_ornitho50_nbtotal1";"checkbox69vertebres";"textebf_colscnat_zoologie_vertebres69_nbtotal1";"checkbox62herpethologie";"textebf_colscnat_herpetho62_nbinventorie1";"textebf_colscnat_herpetho62_nbtotal1";"checkbox63herpethologie";"textebf_colscnat_herpetho63_nbinventorie1";"textebf_colscnat_herpetho63_nbtotal1";"checkbox64herpethologie";"textebf_colscnat_herpetho64_nbinventorie1";"textebf_colscnat_herpetho64_nbtotal1";"checkbox50herpethologie";"textebf_colscnat_herpetho50_nbinventorie1";"textebf_colscnat_herpetho50_nbtotal1";"checkbox70vertebres";"textebf_colscnat_zoologie_vertebres70_nbtotal1";"checkbox62ichtyologie";"textebf_colscnat_ichtyo62_nbinventorie1";"textebf_colscnat_ichtyo62_nbtotal1";"checkbox63ichtyologie";"textebf_colscnat_ichtyo63_nbinventorie1";"textebf_colscnat_ichtyo63_nbtotal1";"checkbox64ichtyologie";"textebf_colscnat_ichtyo64_nbinventorie1";"textebf_colscnat_ichtyo64_nbtotal1";"checkbox50ichtyologie";"textebf_colscnat_ichtyo50_nbinventorie1";"textebf_colscnat_ichtyo50_nbtotal1";"checkbox59zoologie";"textebf_colscnat_zoologie_invertebres59_nbtotal1";"checkbox71invertebres";"textebf_colscnat_zoologie_invertebres71_nbtotal1";"checkbox72entomologie";"textebf_colscnat_entomo72_nbinventorie1";"textebf_colscnat_entomo72_nbtotal1";"checkbox64entomologie";"textebf_colscnat_entomo64_nbinventorie1";"textebf_colscnat_entomo64_nbtotal1";"checkbox50entomologie";"textebf_colscnat_entomo50_nbinventorie1";"textebf_colscnat_entomo50_nbtotal1";"checkbox74invertebres";"textebf_colscnat_zoologie_invertebres74_nbtotal1";"checkbox75malacologie";"textebf_colscnat_malaco75_nbinventorie1";"textebf_colscnat_malaco75_nbtotal1";"checkbox64malacologie";"textebf_colscnat_malaco64_nbinventorie1";"textebf_colscnat_malaco64_nbtotal1";"checkbox50malacologie";"textebf_colscnat_malaco50_nbinventorie1";"textebf_colscnat_malaco50_nbtotal1";"checkbox76invertebres";"textebf_colscnat_zoologie_invertebres76_nbtotal1";"checkbox77autres_invertebres";"textebf_colscnat_autres_invertebres77_nbinventorie1";"textebf_colscnat_autres_invertebres77_nbtotal1";"checkbox64autres_invertebres";"textebf_colscnat_autres_invertebres64_nbinventorie1";"textebf_colscnat_autres_invertebres64_nbtotal1";"checkbox50autres_invertebres";"textebf_colscnat_autres_invertebres50_nbinventorie1";"textebf_colscnat_autres_invertebres50_nbtotal1";"checkbox78autres_col";"textebf_autre_type_collection_nbtotal781";"checkbox79scientifiques";"textebf_autre_type_collection_nbinventorie791";"textebf_autre_type_collection_nbtotal_scientifiques791";"textebf_autre_type_collection_patstec_scientifiques791";"checkbox80scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques801";"textebf_autre_type_collection_nbtotal_scientifiques801";"checkbox81archeo";"textebf_autre_type_collection_nbinventorie_archeo811";"textebf_autre_type_collection_nbtotal_archeo811";"checkbox82archeo";"textebf_autre_type_collection_nbinventorie_archeo821";"textebf_autre_type_collection_nbtotal_archeo821";"checkbox83archeo";"textebf_autre_type_collection_nbinventorie_archeo831";"textebf_autre_type_collection_nbtotal_archeo831";"checkbox50archeo";"textebf_autre_type_collection_nbinventorie_archeo501";"textebf_autre_type_collection_nbtotal_archeo501";"checkbox84scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques841";"textebf_autre_type_collection_nbtotal_scientifiques841";"checkbox85ethno-anthropo";"textebf_autre_type_collection_nbinventorie_ethno851";"textebf_autre_type_collection_nbtotal_ethno851";"checkbox86ethno-anthropo";"textebf_autre_type_collection_nbinventorie_ethno861";"textebf_autre_type_collection_nbtotal_ethno861";"checkbox87ethno-anthropo";"textebf_autre_type_collection_nbinventorie_ethno871";"textebf_autre_type_collection_nbtotal_ethno871";"checkbox88scientifiques";"textebf_autre_type_collection_nbinventorie881";"textebf_autre_type_collection_nbtotal_scientifiques881";"textebf_autre_type_collection_patstec_scientifiques881";"checkbox89scientifiques";"textebf_autre_type_collection_nbinventorie891";"textebf_autre_type_collection_nbtotal_scientifiques891";"textebf_autre_type_collection_patstec_scientifiques891";"checkbox106scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques1061";"textebf_autre_type_collection_nbtotal_scientifiques1061";"checkbox107scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques1071";"textebf_autre_type_collection_nbtotal_scientifiques1071";"checkbox90scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques901";"textebf_autre_type_collection_nbtotal_scientifiques901";"textebf_autre_type_collection_patstec_scientifiques901";"checkbox50scientifiques";"textebf_autre_type_collection_nbinventorie_scientifiques501";"textebf_autre_type_collection_nbtotal_scientifiques501";"checkbox91autres_col";"textebf_autre_type_collection_nbtotal_culturelles911";"checkbox92culturelles";"textebf_autre_type_collection_nbinventorie_culturelles921";"textebf_autre_type_collection_nbtotal_culturelles921";"checkbox93culturelles";"textebf_autre_type_collection_nbinventorie_culturelles931";"textebf_autre_type_collection_nbtotal_culturelles931";"checkbox50culturelles";"textebf_autre_type_collection_nbtotal_culturelles501";"liste38bf_comptage_col_anthrop";"texteautre_type_collection_nbinventorie_lst381";"textebf_autre_type_collection_nbtotal_lst381";"liste26inventaire_ouinon";"liste26inventaire_papier";"liste26inventaire_informatise";"liste20avancement_informatisation";"textebf_informatisation_logiciels";"textebf_informatisation_annee";"liste26recolement_ouinon";"liste20avancement_recolement";"textebf_informatisation_notices_saisies2010";"liste1avancement_fiches_saisies2010";"liste1avancement_fiches_saisies_botamyco2010";"liste1avancement_fiches_saisies_geologie2010";"liste1avancement_fiches_saisies_paleo2010";"liste1avancement_fiches_saisies_zoovertebres2010";"liste1avancement_fiches_saisies_zooinvertebres2010";"liste1avancement_fiches_saisies_archeo2010";"liste1avancement_fiches_saisies_ethno2010";"textebf_informatisation_notices_illustres2010";"liste1avancement_fiches_illustrees2010";"liste1avancement_fiches_illustrees_botamyco2010";"liste1avancement_fiches_illustrees_geologie2010";"liste1avancement_fiches_illustrees_paleo2010";"liste1avancement_fiches_illustrees_zoovertebres2010";"liste1avancement_fiches_illustrees_zooinvertebres2010";"liste1avancement_fiches_illustrees_archeo2010";"liste1avancement_fiches_illustrees_ethno2010";"textebf_recolement_total_objet2010";"liste1avancement_recolement2010";"liste1avancement_recolement_botamyco2010";"liste1avancement_recolement_geologie2010";"liste1avancement_recolement_paleo2010";"liste1avancement_recolement_zoovertebres2010";"liste1avancement_recolement_zooinvertebres2010";"liste1avancement_recolement_archeo2010";"liste1avancement_recolement_ethno2010";"textebf_informatisation_notices_saisies2011";"liste1avancement_fiches_saisies2011";"liste1avancement_fiches_saisies_botamyco2011";"liste1avancement_fiches_saisies_geologie2011";"liste1avancement_fiches_saisies_paleo2011";"liste1avancement_fiches_saisies_zoovertebres2011";"liste1avancement_fiches_saisies_zooinvertebres2011";"liste1avancement_fiches_saisies_archeo2011";"liste1avancement_fiches_saisies_ethno2011";"textebf_informatisation_notices_illustres2011";"liste1avancement_fiches_illustrees2011";"liste1avancement_fiches_illustrees_botamyco2011";"liste1avancement_fiches_illustrees_geologie2011";"liste1avancement_fiches_illustrees_paleo2011";"liste1avancement_fiches_illustrees_zoovertebres2011";"liste1avancement_fiches_illustrees_zooinvertebres2011";"liste1avancement_fiches_illustrees_archeo2011";"liste1avancement_fiches_illustrees_ethno2011";"textebf_recolement_total_objet2011";"liste1avancement_recolement2011";"liste1avancement_recolement_botamyco2011";"liste1avancement_recolement_geologie2011";"liste1avancement_recolement_paleo2011";"liste1avancement_recolement_zoovertebres2011";"liste1avancement_recolement_zooinvertebres2011";"liste1avancement_recolement_archeo2011";"liste1avancement_recolement_ethno2011";"textebf_type_nombre_estime1";"textebf_type_nombre_inventorie1";"checkbox44types_disciplines";"textebf_type_chckbx44types_disciplines_estime1";"checkbox60types_disciplines";"textebf_type_chckbx60types_disciplines_estime1";"checkbox58types_zoologie";"textebf_type_chckbx58types_zoologie_estime1";"checkbox61types_vertebres";"textebf_type_chckbx61types_vertebres_estime1";"checkbox68types_vertebres";"textebf_type_chckbx68types_vertebres_estime1";"checkbox69types_vertebres";"textebf_type_chckbx69types_vertebres_estime1";"checkbox70types_vertebres";"textebf_type_chckbx70types_vertebres_estime1";"checkbox59types_zoologie";"textebf_type_chckbx59types_zoologie_estime1";"checkbox71types_invertebres";"textebf_type_chckbx71types_invertebres_estime1";"checkbox74types_invertebres";"textebf_type_chckbx74types_invertebres_estime1";"checkbox50types_invertebres";"textebf_type_chckbx50types_invertebres_estime1";"checkbox54types_disciplines";"textebf_type_chckbx54types_disciplines_estime1";"checkbox57types_disciplines";"textebf_type_chckbx57types_disciplines_estime1";"checkbox58types_paleo";"textebf_type_chckbx58types_paleo_estime1";"checkbox59types_paleo";"textebf_type_chckbx59types_paleo_estime1";"checkbox44types_paleo";"textebf_type_chckbx44types_paleo_estime1";"textebf_figure_nombre_estime1";"textebf_figure_nombre_inventorie1";"checkbox44figures_disciplines";"textebf_figure_chckbx44figures_disciplines_estime1";"checkbox60figures_disciplines";"textebf_figure_chckbx60figures_disciplines_estime1";"checkbox58figures_zoologie";"textebf_figure_chckbx58figures_zoologie_estime1";"checkbox61figures_vertebres";"textebf_figure_chckbx61figures_vertebres_estime1";"checkbox68figures_vertebres";"textebf_figure_chckbx68figures_vertebres_estime1";"checkbox69figures_vertebres";"textebf_figure_chckbx69figures_vertebres_estime1";"checkbox70figures_vertebres";"textebf_figure_chckbx70figures_vertebres_estime1";"checkbox59figures_zoologie";"textebf_figure_chckbx59figures_zoologie_estime1";"checkbox71figures_invertebres";"textebf_figure_chckbx71figures_invertebres_estime1";"checkbox74figures_invertebres";"textebf_figure_chckbx74figures_invertebres_estime1";"checkbox50figures_invertebres";"textebf_figure_chckbx50figures_invertebres_estime1";"checkbox54figures_disciplines";"textebf_figure_chckbx54figures_disciplines_estime1";"checkbox57figures_disciplines";"textebf_figure_chckbx57figures_disciplines_estime1";"checkbox58figures_paleo";"textebf_figure_chckbx58figures_paleo_estime1";"checkbox59figures_paleo";"textebf_figure_chckbx59figures_paleo_estime1";"checkbox44figures_paleo";"textebf_figure_chckbx44figures_paleo_estime1";"textebf_disparu_nombre_estime1";"textebf_disparu_nombre_inventorie1";"checkbox44disparus_disciplines";"textebf_disparu_chckbx44disparus_disciplines_estime1";"checkbox60disparus_disciplines";"textebf_disparu_chckbx60disparus_disciplines_estime1";"checkbox58disparus_zoologie";"textebf_disparu_chckbx58disparus_zoologie_estime1";"checkbox61disparus_vertebres";"textebf_disparu_chckbx61disparus_vertebres_estime1";"checkbox68disparus_vertebres";"textebf_disparu_chckbx68disparus_vertebres_estime1";"checkbox69disparus_vertebres";"textebf_disparu_chckbx69disparus_vertebres_estime1";"checkbox70disparus_vertebres";"textebf_disparu_chckbx70disparus_vertebres_estime1";"checkbox59disparus_zoologie";"textebf_disparu_chckbx59disparus_zoologie_estime1";"checkbox71disparus_invertebres";"textebf_disparu_chckbx71disparus_invertebres_estime1";"checkbox74disparus_invertebres";"textebf_disparu_chckbx74disparus_invertebres_estime1";"checkbox50disparus_invertebres";"textebf_disparu_chckbx50disparus_invertebres_estime1";"checkbox161bf_provenance_region";"textebf_provenance_region_pourcent1";"checkbox162bf_provenance_france";"textebf_provenance_france_pourcent1";"checkbox163bf_provenance_europe";"textebf_provenance_europe_pourcent1";"checkbox164bf_provenance_monde";"textebf_provenance_monde_pourcent1";"textebf_dynamique_collections_acquisitions_achats_total_20111";"textebf_dynamique_collections_acquisitions_achats_accorde_20111";"textebf_dynamique_collections_acquisitions_dons_total_20111";"textebf_dynamique_collections_acquisitions_dons_accorde_20111";"textebf_dynamique_collections_acquisitions_depots_total_20111";"textebf_dynamique_collections_acquisitions_depots_accorde_20111";"textebf_dynamique_collections_prets_mhn_20111";"textebf_dynamique_collections_prets_museees_nationaux_20111";"textebf_dynamique_collections_prets_ccsti_20111";"textebf_dynamique_collections_prets_etbr_20111";"textebf_dynamique_collections_prets_autres_20111";"textebf_dynamique_collections_restaurations_interne_total_20111";"textebf_dynamique_collections_restaurations_interne_accorde_20111";"textebf_dynamique_collections_restaurations_externe_total_20111";"textebf_dynamique_collections_restaurations_externe_accorde_20111";"liste22bf_estimation_financier_coll_sn";"liste26bf_reserves_accessibles";"liste26bf_reserves_lieu_consultation"
21;;"AIX-EN-PROVENCE - MUSÉUM D\'HISTOIRE NATURELLE";"100 000 - 1 million";"75% à 100%";"Botanique";"types";"Paléo-Vertébrés";"dinosaures du bassin d'Aix";"Paléo-Vertébrés";"dinosaures du bassin d'Aix";"";;"Botanique-Mycologie";"231550";"11421";"oui";"Botanique";"203274";"Bois";"220";;"Graines";"354";;"Herbiers";"20000";"159300";"";;;"Autre (lichens algues et mousses)";;"43400";"Mycologie";"7050";"";;;"";;;"";;;"";;;"Géologie";"14186";"non";"Minéralogie";"8370";;"Pétrographie";"5816";;"Paléontologie";"69500";"0";"non";"Vertébrés";"1516";"2516";"Invertébrés";"23883";"62383";"Botanique";"292";"4592";"Moulages";;"30";"Zoologie";"131650";"non";"Vertébrés";"3176";"Mammalogie";"720";"Montage taxidermique et peau";;;"Ostéologie";"410";;"Liquide";;"0";"";;;"Ornithologie";"2092";"Montage taxidermique et peau";"2015";;"Ostéologie";"42";;"";;;"Oeufs";"35";;"";;;"";;;"Herpétologie";"274";"Montage taxidermique et peau";;;"Ostéologie";"31";;"Liquide";;;"Autre (oeufs)";;"40";"Ichtyologie";"90";"Montage taxidermique et peau";;;"Ostéologie";"37";;"Liquide";;;"";;;"Invertébrés";"128575";"Entomologie";"39580";"Secs";;"39580";"";;;"";;;"Malacologie";"88500";"Coquilles";;"88500";"";;;"";;;"Autres invertébrés";"495";"";;;"";;;"Autre (coraux)";"165";"330";"Scientifiques";"15794";"";;;;"Archéologie";"15194";;"Préhistoire";"14560";;"Antiquité";"634";;"";;;"";;;"Ethnologie-Anthropologie";"471";;"Anthropologie physique";"58";;"";;;"Ethnologie extra-européenne";"413";;"";;;;"";;;;"";;;"";;;"Instruments scientifiques";;;;"Autre (phrénologie)";"129";;"";;"";;;"";;;"";;"Ethnologie-Anthropologie";;;"oui";"non";"oui";"En cours";"excel, access BD Sonnerat du MNHN";"1998";"oui";"En cours";"25000";"";"";"";"";"";"";"";"";"300";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"25000";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"75% à 100%";"moins de 25%";"75% à 100%";"75% à 100%";"300";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"75% à 100%";"75% à 100%";;"25% à < 50%";"75% à 100%";"75% à 100%";"50 % à < à 75%";"75% à 100%";"moins de 25%";"75% à 100%";"75% à 100%";;"157";"Botanique";"157";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"30";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"Paléontologie";"30";"";;"";;"";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"14";"14";"227";"220";;;"2";"1";;"2";"2";;;;;"Plus de 1 Million";"oui";"oui"
32;;"ANGERS - MUSÉUM DES SCIENCES NATURELLES";"100 000 - 1 million";"75% à 100%";"Botanique";"Collection Boreau ; collection Lloyd";"Paléo-Invertébrés";"Coll. générale";"Vertébrés";"ornithologie";"Vertébrés";"mammalogie";"Botanique-Mycologie";"352150";;"non";"Botanique";"351150";"Bois";"130";"150";"Graines";"1000";"2000";"Herbiers";"37389";"349000";"";;;"";;;"Mycologie";"1000";"";;;"Herbiers";"0";"1000";"";;;"";;;"Géologie";"8000";"non";"Minéralogie";"2214";"3562";"Pétrographie";"30";"4438";"Paléontologie";"51020";"0";"non";"Vertébrés";"0";"10000";"Invertébrés";"127";"40000";"Botanique";"705";"1000";"Moulages";;"20";"Zoologie";"84875";"non";"Vertébrés";"4875";"Mammalogie";"655";"Montage taxidermique et peau";"410";"410";"Ostéologie";"225";"225";"Liquide";;"20";"";;;"Ornithologie";"3832";"Montage taxidermique et peau";"2726";"2726";"Ostéologie";"76";"76";"";;;"Oeufs";"882";"882";"Nids";"148";"148";"";;;"Herpétologie";"318";"Montage taxidermique et peau";"138";"138";"Ostéologie";"11";"11";"Liquide";"169";"169";"";;;"Ichtyologie";"136";"Montage taxidermique et peau";"111";"111";"Ostéologie";"23";"23";"Liquide";"2";"2";"";;;"Invertébrés";"80000";"Entomologie";"60000";"Secs";;"60000";"";;;"";;;"Malacologie";"20000";"Coquilles";;"20000";"";;;"";;;"Autres invertébrés";"200";"";;;"";;;"";;;"Scientifiques";"40418";"";;;;"Archéologie";;"40000";"Préhistoire";;"40000";"";;;"";;;"";;;"Ethnologie-Anthropologie";"116";;"Anthropologie physique";;;"Ethnologie européenne";"64";"64";"Ethnologie extra-européenne";;"52";"";;;;"";;;;"";;;"Ouvrages (antérieurs à 1810)";;"250";"";;;;"";;;"";;"";;;"";;;"";;"Zoologie";;;"oui";"non";"oui";"En cours";"SnBase (Mobydoc)";"1998";"oui";"En cours";"27613";"";"";"";"";"";"";"";"";"27000";"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"27586";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"75% à 100%";"moins de 25%";"moins de 25%";"50 % à < à 75%";"26484";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"75% à 100%";"moins de 25%";"moins de 25%";"50 % à < à 75%";"1461";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"50 % à < à 75%";"moins de 25%";"moins de 25%";"moins de 25%";"62";"46";"Botanique";"400";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"Paléontologie";"67";"Vertébrés";"2";"Invertébrés";"60";"Botanique";"5";"200";;"Botanique";"50";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"Paléontologie";;"Vertébrés";"20";"Invertébrés";"100";"Botanique";"30";;"4";"";;"Zoologie";"4";"Vertébrés";"4";"Mammalogie";"2";"Ornithologie";"2";"";;"";;"";;"";;"";;"";;"Région";"50";"France";"30";"Europe";"10";"Monde";"10";"1";"1";"18";"1";"0";;;;;;"3";"75";;"0";;"Plus de 1 Million";"oui";"non"
277;;"ANNECY - MUSÉES DE L\'AGGLOMÉRATION D\'ANNECY / MUSÉE-CHÂTEAU";"10 000 - 100 000";"25% à < 50%";"Botanique";"Flore locale alpine";"Vertébrés";"Ornithologie alpine";"Botanique";"Flore locale alpine";"Vertébrés";"Ornithologie alpine";"Botanique-Mycologie";"11600";;"";"Botanique";"11400";"Bois";;"200";"Graines";;"200";"Herbiers";;"11000";"";;;"";;;"Mycologie";"200";"";;;"";;;"Modèles";;"200";"";;;"Géologie";"2900";"";"Minéralogie";;"1400";"Pétrographie";;"1500";"Paléontologie";"3600";;"";"";;;"Invertébrés";;"3400";"Botanique";;"100";"Moulages";;"100";"Zoologie";"2850";"";"Vertébrés";"1150";"Mammalogie";"400";"Montage taxidermique et peau";;"350";"Ostéologie";;"50";"";;;"";;;"Ornithologie";"650";"Montage taxidermique et peau";;"500";"Ostéologie";;"50";"";;;"Oeufs";;"50";"Nids";;"50";"";;;"Herpétologie";"100";"Montage taxidermique et peau";;"100";"";;;"";;;"";;;"";;"";;;"";;;"";;;"";;;"Invertébrés";"1700";"";;"";;;"";;;"";;;"Malacologie";"1700";"Coquilles";;"1700";"";;;"";;;"";;"";;;"";;;"";;;"";;"";;;;"Archéologie";;"20000";"Préhistoire";;"15000";"Antiquité";;"4500";"Moyen-âge";;"500";"";;;"Ethnologie-Anthropologie";;"20000";"Anthropologie physique";;"1000";"Ethnologie européenne";;"18000";"Ethnologie extra-européenne";;"1000";"";;;;"";;;;"";;;"";;;"";;;;"";;;"Culturelles";"11000";"Art";;"10000";"Histoire";;"1000";"Autre ()";"10000";"Les deux (selon les collections)";;;"oui";"oui";"oui";"En cours";"micromusée";"2002";"oui";"En cours";;"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"61000";"50 % à < à 75%";"75% à 100%";"75% à 100%";"75% à 100%";"75% à 100%";"75% à 100%";"environ 50 %";"50 % à < à 75%";"10000";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"50 % à < à 75%";"moins de 25%";"environ 50 %";"environ 50 %";"61000";"50 % à < à 75%";"75% à 100%";"75% à 100%";"75% à 100%";"75% à 100%";"75% à 100%";"environ 50 %";"50 % à < à 75%";"0";"0";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"0";"0";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"0";"0";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"Région";"50";"France";"55";"Europe";"60";"Monde";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"100 000 - 1 million";"oui";"non"
96;;"AURILLAC - MUSÉUM DES VOLCANS";"10 000 - 100 000";"75% à 100%";"Paléo-Botanique";"collection Pierre Marty";"Pétrographie";"collection générale";"";;"";;"Botanique-Mycologie";"10150";;"";"Botanique";"10000";"";;;"";;;"Herbiers";;"10000";"";;;"";;;"Mycologie";"150";"Champignons secs";;"50";"";;;"Modèles";;"100";"";;;"Géologie";"2600";"";"Minéralogie";;"1100";"Pétrographie";;"1500";"Paléontologie";"3200";;"";"Vertébrés";;"100";"Invertébrés";;"2000";"Botanique";;"1000";"Moulages";;"100";"Zoologie";"2220";"";"Vertébrés";"720";"Mammalogie";"50";"Montage taxidermique et peau";;"50";"";;;"";;;"";;;"Ornithologie";"650";"Montage taxidermique et peau";;"550";"";;;"";;;"Oeufs";;"50";"Nids";;"50";"";;;"Herpétologie";"10";"Montage taxidermique et peau";;"5";"";;;"";;;"Autre ()";;"5";"Ichtyologie";"10";"Montage taxidermique et peau";;"10";"";;;"";;;"";;;"Invertébrés";"1500";"Entomologie";"1000";"Secs";;"1000";"";;;"";;;"Malacologie";"500";"Coquilles";;"500";"";;;"";;;"";;"";;;"";;;"";;;"Scientifiques";"50";"";;;;"";;;"";;;"";;;"";;;"";;;"";;;"";;;"";;;"";;;"";;;;"";;;;"";;;"";;;"Instruments scientifiques";;;;"";;;"Culturelles";"200";"Art";;"100";"Histoire";;"100";"";;"";;;"oui";"oui";"oui";"En cours";"SN-Base";"1995";"oui";"En cours";;"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";;"";"";"";"";"";"";"";"";"2983";"moins de 25%";"moins de 25%";"moins de 25%";"moins de 25%";"25% à < 50%";"moins de 25%";"";"";"0";"";"";"";"";"";"";"";"";;"moins de 25%";"";"";"";"";"";"";"";"0";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"0";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"0";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"Région";"60";"France";"35";"";;"Monde";"5";"0";;"0";;"0";;"0";"0";"0";"0";"0";"0";;"0";;"10 000 - 100 000";"oui";"non"
